sample_id,Omega,P,CoordinateX_mean,CoordinateX_std,CoordinateX_min,CoordinateX_max,CoordinateX_p25,CoordinateX_p75,CoordinateX_skew,CoordinateX_kurt,CoordinateY_mean,CoordinateY_std,CoordinateY_min,CoordinateY_max,CoordinateY_p25,CoordinateY_p75,CoordinateY_skew,CoordinateY_kurt,CoordinateZ_mean,CoordinateZ_std,CoordinateZ_min,CoordinateZ_max,CoordinateZ_p25,CoordinateZ_p75,CoordinateZ_skew,CoordinateZ_kurt,NormalsX_mean,NormalsX_std,NormalsX_min,NormalsX_max,NormalsX_p25,NormalsX_p75,NormalsX_skew,NormalsX_kurt,NormalsY_mean,NormalsY_std,NormalsY_min,NormalsY_max,NormalsY_p25,NormalsY_p75,NormalsY_skew,NormalsY_kurt,NormalsZ_mean,NormalsZ_std,NormalsZ_min,NormalsZ_max,NormalsZ_p25,NormalsZ_p75,NormalsZ_skew,NormalsZ_kurt,Pressure_mean,Pressure_std,Pressure_min,Pressure_max,Pressure_p25,Pressure_p75,Pressure_skew,Pressure_kurt,Density_mean,Density_std,Density_min,Density_max,Density_p25,Density_p75,Density_skew,Density_kurt,Temperature_mean,Temperature_std,Temperature_min,Temperature_max,Temperature_p25,Temperature_p75,Temperature_skew,Temperature_kurt,Compression_ratio,Efficiency,Massflow
40,1684.35,359220.65,0.019989878954578676,0.012770213632407055,-0.001433007638784494,0.04541959791989321,0.007825449405201624,0.03193296493156996,0.16170615757930293,-1.1976645329553448,0.22054525194360028,0.028019546086861104,0.17625363034645525,0.25074641793836433,0.18868199757164553,0.24722730477235816,-0.30903748982147006,-1.631725959185166,-0.0010621527399629557,0.01601962719982454,-0.02467799475445516,0.022937668635606857,-0.01699603039851477,0.013857913557290755,-0.04564247925019009,-1.414845893512972,0.03205667190628204,0.6247344139747525,-0.9981008172035217,0.9988079071044922,-0.6096605658531189,0.6581595540046692,-0.16604530915827417,-1.4275532737707728,0.38383877454683474,0.42878415892887095,-0.3271341919898987,0.9999686479568481,0.014082773588597775,0.8638274073600769,0.21360888487290813,-1.6117069746154877,-0.01614750234436712,0.5265268596548708,-0.9999903440475464,0.9960722327232361,-0.5024880170822144,0.4824843406677246,0.08305991483642337,-1.289791340443581,110737.29241085007,34058.71103286769,20192.028347838255,244020.17428003147,79283.22224645088,134306.3666502984,-0.1399553569574293,0.1240328916958564,1.0917419471959524,0.32678138779689936,0.20439001870546608,2.2543886343489294,0.773521005048779,1.3137369431862282,-0.30107377185366024,-0.21205988883617488,353.08800356121475,16.849035837027518,310.91588827301126,382.88646964778246,336.12366827343294,368.4079940409637,-0.1545533912695896,-1.4485677246642752,1.944733,0.884925,19.585717
41,1790.91,361816.15,0.020075248632822184,0.012826636440303378,-0.001461063331587776,0.04530204479767369,0.007880250086200353,0.032048445460143585,0.16183484395181735,-1.1995245881216852,0.22043489990952525,0.027919695937701657,0.17626256531909915,0.25048316922588004,0.1886672786903354,0.24708559906741118,-0.31056851526714546,-1.6300915856347722,-0.0010578939740621194,0.01647463864617518,-0.026014436595139023,0.024068152492865858,-0.017358579771465436,0.014264584930345207,-0.04671208586114011,-1.3963817818961037,0.032778440207842645,0.6250326799638106,-0.997969925403595,0.9960247278213501,-0.6040862202644348,0.6665350794792175,-0.16749195850846732,-1.44083651660842,0.3766170702822978,0.43425189551331306,-0.31035900115966797,0.9999357461929321,0.006421742029488087,0.8560037612915039,0.172250803767148,-1.5715226847042558,-0.016707203344639314,0.5268448723232622,-0.9993433952331543,0.9970939755439758,-0.48945099115371704,0.47396746277809143,0.08687110575808209,-1.2930148670676265,108652.54486157409,35222.92869871353,26663.928969726287,263836.591918461,73841.03505794513,132673.20678217945,0.352284066704471,0.8673898749859696,1.0460721940161921,0.32892874940131983,0.2598938478880296,2.3613139806713432,0.7236611783286043,1.2609370072471653,0.14673336461910294,0.159150035877333,361.6307389453023,19.200538421486566,317.6072936872742,398.34292510005884,342.2257026616182,379.81969311862537,-0.1726547608710322,-1.495550341290771,2.052299,0.859918,20.457313
42,1673.37,358952.15,0.019995251938346833,0.012736211914425708,-0.0015910268603743817,0.044727772451918,0.00780311654435261,0.03188859368271187,0.14122489439909286,-1.2171300461894108,0.22048780082068883,0.027989916191002155,0.17632003830263612,0.2507073368076188,0.1886313849221704,0.24713733909349553,-0.31023386523013385,-1.6304667636683907,-0.0009022000133796538,0.016126337733435518,-0.024790467718910515,0.02351529902651017,-0.016868721995259812,0.014043397586515953,-0.03948761113280275,-1.4017311416049394,0.03507634573330472,0.624587120092991,-0.9991727471351624,0.9930295944213867,-0.5942403078079224,0.6583612561225891,-0.16720976189561979,-1.4282247033928213,0.38373694320023854,0.426167522051649,-0.3140445053577423,0.9998089671134949,0.010058135725557804,0.8675182461738586,0.2373494152605448,-1.6326408042277023,-0.02091519131546253,0.5285360797991742,-0.9999563097953796,0.9998822808265686,-0.5121798515319824,0.47480952739715576,0.09236472954791951,-1.2865542925933244,109160.1109102649,33839.73955956555,15749.180334524424,240770.70821658047,80023.65113063001,131759.14636233557,-0.1437486525734359,0.3033977163619359,1.0797379391071886,0.3270971132236113,0.1565362571361678,2.2328636921732956,0.7840099293448252,1.3045821890967724,-0.3031378611439041,-0.07065932213689674,352.05746815944,16.5126591727491,311.0837718779476,383.88068143718266,335.47352744447335,366.96423090842757,-0.14706639775323618,-1.4483337444008055,1.927279,0.883689,19.417776
43,1652.31,365378.25,0.01967745347173202,0.012540155034058911,-0.0014905234214548496,0.04418582850556066,0.007743892444017588,0.03136538117400525,0.1556381153367847,-1.2080538128007126,0.22047085315642218,0.02799533544192472,0.17630892515686872,0.2505401991447911,0.18857001526433712,0.24719772159467615,-0.3107921827178248,-1.6317316343327426,-0.0010137756127975156,0.016113131876240885,-0.025530538482425577,0.023841504690967054,-0.01692356847666918,0.013855029839214448,-0.04248362441677374,-1.381391330400003,0.03369760108438714,0.6256901840482477,-0.9975846409797668,0.9922240376472473,-0.6054485440254211,0.6621421575546265,-0.16887446253635427,-1.4402940294489306,0.37572116830659635,0.431724003824748,-0.3166770935058594,0.9999310970306396,0.006408164743334055,0.8574787378311157,0.19269151753064526,-1.5812128785957043,-0.018600995188082437,0.5286570813508336,-0.999487042427063,0.9999290108680725,-0.48281389474868774,0.47249966859817505,0.08412519736647994,-1.2837991884628774,109712.05614723815,34072.087838390406,17901.347769366766,233381.8316324972,76671.49440451818,133429.89253038648,-0.20276327721230147,0.08683707051493572,1.0891912657951637,0.3314797015985811,0.18135025118380876,2.1671965411950014,0.7596854175768111,1.3188761372197857,-0.35557303799847023,-0.2697912682510877,350.84090312943596,16.46953960163891,309.698999301558,381.795992705632,334.2223155865478,365.87786459853896,-0.1412344049780269,-1.4675232611938258,1.914013,0.873005,18.946065
44,1789.29,367776.85,0.019962876700236082,0.01274480688646449,-0.0015696208528108333,0.044472373191123626,0.007817298479883654,0.03187065620310092,0.1510345965900065,-1.2188563600713145,0.22050495226391564,0.028006372305222564,0.17634279663535396,0.25060630842999754,0.18862170016818314,0.24722043531135313,-0.31096804313822524,-1.6313233257080448,-0.0011494821403953647,0.01634095590245992,-0.026046372184661798,0.023312885986999505,-0.017345915003105478,0.014208685427681746,-0.061951527452790055,-1.407867204101513,0.03736967194038512,0.6262277588704304,-0.9981572031974792,0.9980698227882385,-0.599530041217804,0.6723864674568176,-0.17435971079013604,-1.4416553511984018,0.3755978744069377,0.4320957490113823,-0.3193514049053192,0.9999844431877136,0.001562855439260602,0.8540199995040894,0.1877784719308931,-1.5825380277555385,-0.019334664055679917,0.5275301178199784,-0.9996060132980347,0.9989352822303772,-0.4920758903026581,0.4725232422351837,0.09631932967416418,-1.2977960822637427,111820.35543867237,35332.23314649668,26842.199635075965,262488.0170051862,75373.00954921365,136608.55619335014,0.20996510913220953,0.4816325020596479,1.0757352066708492,0.329244544015348,0.2832952127954278,2.350408528508458,0.7428278382518025,1.2926272918784312,0.03033466510591598,-0.07864802958383965,361.8106334592119,19.260525210480147,317.984283017564,397.5468833302889,342.26988447105623,379.57937354854306,-0.17027750111632547,-1.4837540793416197,2.080889,0.861575,20.424454
45,1644.21,376028.75,0.020008551034235357,0.012721422418496177,-0.0014462132366367543,0.04487775881956555,0.007918976377522053,0.031820981305167334,0.1529716501967875,-1.195514675377458,0.2204830229669932,0.027973647643794067,0.17626219953564867,0.2505805720612917,0.18864903623736157,0.24716780060730015,-0.31076939026370287,-1.6305052409848186,-0.0009787895808560456,0.016471136211034954,-0.02580256594138806,0.023872824289279445,-0.01731392394122574,0.01446169193588197,-0.0463151796372874,-1.4043330985757079,0.032756784802186946,0.6280435645115829,-0.9978269338607788,0.9976033568382263,-0.6159283518791199,0.6638379096984863,-0.16728097811032897,-1.4460940865923868,0.3779715777537328,0.4283785156779103,-0.29193100333213806,0.9998520016670227,0.007439319510012865,0.8521333336830139,0.20642360353605785,-1.5904636230703455,-0.01676681277246972,0.5271020168490669,-0.9997088313102722,0.9966806173324585,-0.4989323318004608,0.47097495198249817,0.08021403321389962,-1.2966814280581584,111108.70643637831,34405.73841084878,14847.308436133024,230599.09224465463,80791.71053556603,134315.78031884035,-0.4579580389546487,0.08052984181129519,1.1042433914767293,0.33578274800828256,0.15104091224477728,2.145083297835783,0.7863723608417947,1.3325517069737265,-0.5745639420467117,-0.15414109598547165,350.3774658299993,16.39720385637429,307.7531279012912,380.0510373479587,333.95938338683135,365.37900603988624,-0.12879410437092595,-1.4305362121231324,1.902203,0.863686,18.306719
46,1745.73,364536.95,0.0198069164613206,0.012671397768049883,-0.0014802386389591385,0.045014631749361995,0.007816220408005172,0.03148712217450982,0.18038703341359552,-1.1697014471904918,0.22051498912747985,0.02800603856299922,0.17626478617874675,0.2505656914281511,0.18863419326177733,0.24728475090818855,-0.31023099178013275,-1.6316031012978314,-0.0010218877573666123,0.016292592581068813,-0.02559988403398512,0.02348275307104948,-0.017200806205916006,0.014346313770211611,-0.05592129546165998,-1.4073039837645456,0.03423466319529551,0.6268394889844467,-0.9980443716049194,0.9893643260002136,-0.60099858045578,0.6552913188934326,-0.17455782437858916,-1.436125860618053,0.3779101905939115,0.4257390656153079,-0.2431793361902237,0.9999969601631165,0.010168763808906078,0.8552854657173157,0.22470046204417504,-1.6002427352927382,-0.019485182782229618,0.5305193301004619,-0.9996521472930908,0.9999396800994873,-0.4841158986091614,0.4704667925834656,0.08993750412485435,-1.2831128076102887,109294.66762971436,34832.024635255104,24673.04201902671,258518.64508045543,74385.41852977712,133573.63784037644,0.19271804886696853,0.4657023664971298,1.0631028238412048,0.33009883765982545,0.24031351078257535,2.3457522865241645,0.7378878601639117,1.2916604260219455,0.01287926943445049,-0.09550479038130621,358.02205049821634,18.201033800065137,315.7170493376558,390.89033628570775,339.71968502289343,374.78413547750046,-0.1597769968231124,-1.46708208274442,2.022856,0.869999,20.031953
47,1639.17,361386.55,0.01988388881109657,0.012691294798598693,-0.001572576649654716,0.04478077094097724,0.007830713913925286,0.0317181914229838,0.1559458597271212,-1.2091008483553554,0.2204886356038533,0.02800221541499115,0.17629238571052006,0.2506081476042975,0.18860660456759598,0.24719307171646435,-0.3099762004752008,-1.6318706103823388,-0.001222882785767577,0.016137075240109086,-0.025398895949126674,0.022756002323858195,-0.017276851436005197,0.014047154492993109,-0.061580869503665876,-1.4173437665225181,0.03806805546789163,0.6271294752024038,-0.9991980791091919,0.9967912435531616,-0.5973578095436096,0.6760606169700623,-0.17777448813776056,-1.4378795672751645,0.37959269916591654,0.4247384292323531,-0.2431967705488205,0.9999890327453613,0.00698079913854599,0.8630799055099487,0.24208157067052638,-1.6192501642541923,-0.018070857627511195,0.5295654720543707,-0.9999942779541016,0.9993839263916016,-0.49692994356155396,0.47449058294296265,0.09401860278750272,-1.2976942568265357,108094.87489199908,32776.97486811262,19378.3866253723,237209.151304396,79857.07418738693,131613.04610735763,-0.18801324649188456,0.12162599858088541,1.0774742536726638,0.3210154188126498,0.19843855302332097,2.211717492513932,0.7832368745232641,1.3072865822074802,-0.3256610479244054,-0.2344006071858744,349.4768687878332,15.945740087203266,308.5162276543106,379.18753558553533,333.6126374052385,364.1057134266054,-0.13539330845304556,-1.4346693253127594,1.893109,0.89061,18.959042
48,1724.85,375259.05,0.019939921166790036,0.012662722484703185,-0.0014964784931531417,0.04452574609163056,0.007872348930014123,0.03167921460993695,0.1419965668096838,-1.2134378201838596,0.22041083830839087,0.02797756190942837,0.1762068497881288,0.25063519128565487,0.18855550434030144,0.24705192566834472,-0.30994431858130245,-1.6304796486819755,-0.0008232828039076985,0.0163357949737686,-0.02485910133969416,0.023781709796789566,-0.017170294442814257,0.01463936247766793,-0.040689087100307594,-1.4237543817900442,0.03343021424311091,0.631131563158533,-0.9976438879966736,0.9907853603363037,-0.6105520725250244,0.6758577227592468,-0.1707794957775934,-1.4553362153723621,0.378748363416127,0.42176869305394266,-0.23035162687301636,0.9999299049377441,0.012968531809747219,0.8548146486282349,0.2525831981169579,-1.6136817023331267,-0.018915048517216208,0.5280705370241949,-0.9999433159828186,0.9995203614234924,-0.5087965130805969,0.47876960039138794,0.08719376749775373,-1.3090549081184555,111353.70546388744,36589.51019187637,12162.749921880211,254535.469261534,78420.2400838645,136444.78213778307,-0.25064851130516075,0.15324146341689504,1.088215781667336,0.3499149600741501,0.1225250033709839,2.31369227089241,0.7631029133818633,1.3301286666436496,-0.3959330513781202,-0.15131437938620484,356.337830487075,17.73615264933872,313.5219365471189,389.4732207500718,338.5972961645765,372.62103305465394,-0.1333045639481027,-1.462259377882182,2.017605,0.87268,19.439415
49,1703.25,370300.75,0.01999714213883023,0.012762637198989606,-0.0016375554571345244,0.04561516740877447,0.007859355546323605,0.0317861583894733,0.16570032188411968,-1.1648621560902666,0.22054666250048635,0.027999659920679803,0.17628931706824957,0.2507429273947736,0.1886935917403648,0.24723367532332896,-0.31049769808922356,-1.6305316734979287,-0.000640945557877783,0.01624983155888245,-0.024784083191559225,0.024293691213047558,-0.01679899935589375,0.01446755166994169,-0.035331326677521604,-1.4007243524265278,0.029447559779167964,0.6243278575222365,-0.9993554353713989,0.9921645522117615,-0.5957241654396057,0.6557047367095947,-0.15319767675408086,-1.43608563386443,0.38025193962063114,0.42985086833387665,-0.26347875595092773,0.9998342990875244,0.009163088165223598,0.8683832883834839,0.2062728968942537,-1.603566514913689,-0.021195434532691775,0.5287107594920601,-0.9999974370002747,0.9998940229415894,-0.5067949891090393,0.47477930784225464,0.089595513592507,-1.283769932685965,112656.5840876017,35533.3890451295,15855.10170154578,242682.33238642357,81382.50531196703,135668.08657503506,-0.21577905806889455,0.22572743021538644,1.1047951224723656,0.3386809816733181,0.1587409722821289,2.2195282255307283,0.7887685070257148,1.3248159916526343,-0.381903040234157,-0.07982309356578021,354.8936537658638,17.459328468421628,312.6900266217604,385.77747240213125,337.30353811667595,370.5638872317966,-0.13600077894039952,-1.4566772498449638,1.978903,0.864517,19.322472
50,1622.25,374686.25,0.019946677773490563,0.012685671618474571,-0.0015848895692833279,0.0445855066887802,0.00788686080147849,0.03173305332772878,0.1530532433592574,-1.1939283171731156,0.22056609366354615,0.028050348308871414,0.17622332086468953,0.2507025025129991,0.18863101060117476,0.2473280470445931,-0.3122568705331679,-1.629896107079301,-0.0011717265876223402,0.016406010102556476,-0.025846170788282292,0.023654436095061394,-0.017479573580177578,0.014331043950988819,-0.04813297926055768,-1.4100106159139523,0.035031925792495325,0.6244906593107374,-0.9988052248954773,0.9977496266365051,-0.5954187512397766,0.6711305975914001,-0.17066615224428391,-1.4312450727259987,0.38414683581182624,0.43388342436132504,-0.2870372235774994,0.9998960494995117,0.009799306280910969,0.8735558390617371,0.18930118602886142,-1.6147426497819772,-0.017028621295815147,0.5221787461661962,-0.9999990463256836,0.9991409182548523,-0.4999919533729553,0.4591735303401947,0.0826129782584157,-1.2601105457286186,112102.80927595604,33426.188008898716,14210.810088761922,226062.29911985452,85008.14641041122,134267.63716725752,-0.5134741753767795,0.16205680083580454,1.1188947853497118,0.3261419924558877,0.14459315193120323,2.1150295904011562,0.8368103191781452,1.3368757570854293,-0.6422496673230501,-0.03912055041935858,348.73158418343434,15.928979685896113,306.7608609031566,377.8798989698049,332.76821024021393,363.38438532376534,-0.14708389221829846,-1.4250047980110523,1.886979,0.868613,18.237348
51,1625.85,366541.75,0.020067703232222074,0.012820265644291121,-0.0015570821565760915,0.0453022826311708,0.00784879166041079,0.032014118304855586,0.15629784135814181,-1.1991306540673985,0.22045789874025512,0.027971611275798478,0.17622225552212722,0.2506757227003012,0.18861300632498476,0.24707139394526403,-0.3095650103973112,-1.6307934561994157,-0.0010842988626620985,0.01598063789268279,-0.02414255974441834,0.022632801131357568,-0.017023176367747517,0.01412252040583625,-0.05025312793656406,-1.4364641209910471,0.03510991741791716,0.6265961097840544,-0.9981173872947693,0.9935550093650818,-0.6012786626815796,0.668775200843811,-0.17283344484593116,-1.4399962703720657,0.3827881504488421,0.4259539792257795,-0.2796829044818878,0.9998050928115845,0.012179291807115078,0.8643234372138977,0.2351324180214921,-1.6219245019251896,-0.016170264614856437,0.5271808253685116,-0.9998583793640137,0.9988860487937927,-0.5133423805236816,0.4818992614746094,0.08405874364510776,-1.2983128090519866,108407.21584835276,33709.384575791024,14242.591814612333,229070.3421092029,77221.48020140876,131992.81452744664,-0.40263905692685203,0.03146696574769736,1.083201323730644,0.3298257823525196,0.14372078403716665,2.1415630984767384,0.7781696331431238,1.3098293108406334,-0.5368390417205015,-0.16461989036865043,348.48865194530686,15.737910907470365,307.9591910198416,379.4276886741343,332.88202190641505,363.27683198360165,-0.11931801164996335,-1.445591306115407,1.87078,0.877549,18.467207
52,1689.75,374381.95,0.02002107785240543,0.012762471935463586,-0.0014465991610385352,0.04543684713226587,0.007896752026347655,0.0319002660007891,0.1633002256213695,-1.183704879421028,0.2204727081370573,0.027957803536044636,0.17619072946264916,0.25054955160847114,0.18867666728550642,0.24715142386589933,-0.3111448698960481,-1.6297656440405188,-0.0010535295424098528,0.016548320791173438,-0.025944572121677233,0.02395736738258112,-0.017433808926116536,0.014475829919322093,-0.04773521298437453,-1.403723770833509,0.03307370628469502,0.6266125876371875,-0.9981412887573242,0.9931105375289917,-0.6057747006416321,0.6672574877738953,-0.16408779250845917,-1.436848447100623,0.3814964095763917,0.42826758752652144,-0.2357655018568039,0.9999238848686218,0.010948051698505878,0.8636137247085571,0.21918583268709219,-1.614224956268128,-0.017477649281096814,0.5263124003219342,-0.9996882677078247,0.9999039769172668,-0.4986072778701782,0.4617215692996979,0.08931373368923329,-1.2817409707704273,111659.66316759419,35282.28614583219,17246.12420001144,244958.12640640227,82633.45671327462,136252.444770459,-0.2148437210381787,0.17607183003249816,1.09915593543637,0.3406486640764451,0.1742454471897688,2.265472753664825,0.790310138701974,1.3412636340951467,-0.3624848999622282,-0.19766921320879227,353.8269478552335,17.216597108229443,310.3556831901456,384.7016051305886,336.5956439895701,369.15751228657524,-0.1303988782625874,-1.4397227227366267,1.975112,0.87722,19.087453
53,1699.29,360384.15,0.019941585149711383,0.012722321145720484,-0.0015496163933493325,0.04521877941888873,0.007837332980063703,0.03171356433268803,0.16335112299857285,-1.1777862347262085,0.22055439271621072,0.028048350528445464,0.17617103963884323,0.25086371774349553,0.18864366726254495,0.24722256398579878,-0.3105699319921284,-1.6299047974945444,-0.0006828409194308763,0.015735442160198298,-0.02375655196538147,0.02266574847815594,-0.016459030923124233,0.014487185440702816,-0.04891200884689035,-1.4443071205438947,0.030831647511533868,0.6221803174290723,-0.9984037280082703,0.9930544495582581,-0.5997682213783264,0.6588655710220337,-0.15954695000473432,-1.4389042190649177,0.38736029049080833,0.4231724991142047,-0.21181979775428772,0.9998042583465576,0.019650408998131752,0.8680541515350342,0.2526203316043808,-1.6439156823268444,-0.0213739716515037,0.5313768046629825,-0.9999932646751404,0.9997223615646362,-0.5218793153762817,0.4821850061416626,0.0927335999269321,-1.2952809928817237,110446.17260312902,35145.53235659958,12985.628323962725,246771.5106228271,78088.87358993737,134359.43229454153,-0.1560069451201732,0.20425483411049106,1.0854048980949018,0.3356316770512057,0.12924992101638944,2.271886463672493,0.7742445506211642,1.3092703050531664,-0.32917183470152633,-0.10995395581436318,354.1752232205616,17.0970122660842,312.8306994843983,385.9459456835766,337.06002746177006,369.8595302537778,-0.15079797597059835,-1.454301108632119,1.966964,0.872837,19.73367
54,1725.57,375294.85,0.019922037259756675,0.01268931665409054,-0.0014942143889987768,0.045274611078741214,0.00788150174618295,0.03174063343009954,0.16527509723516154,-1.178090247233278,0.2205565927425306,0.028050713627967017,0.1761102205351303,0.25069223623856707,0.18862579791205947,0.24734402910230174,-0.31165779277189815,-1.6299470579710853,-0.001020732465113397,0.016593862001424764,-0.02589774990681039,0.024089705930190154,-0.017538188077810647,0.014714889775606865,-0.04491500889396151,-1.4114654641425428,0.030472239973041052,0.6269323586130097,-0.998185396194458,0.9973962306976318,-0.6104590892791748,0.6651009321212769,-0.1570001502767432,-1.4402216938843315,0.38436700984460215,0.4303340279201317,-0.2884974181652069,0.9998824000358582,0.017532112076878548,0.8703812956809998,0.20460338728616348,-1.6100162720470468,-0.01722709534253058,0.5223075413813348,-0.9998795986175537,0.9976834654808044,-0.4916454553604126,0.46257439255714417,0.08582436636697206,-1.2557040346682489,114363.98830460272,35534.60787924663,21344.370908073237,249906.099544755,81570.2835821436,138188.03871981858,-0.12671914423858222,0.10592037022455347,1.1155498773880153,0.33605612765572257,0.20873863328287548,2.2864084730395913,0.7954265288560431,1.3431605272304812,-0.291489940237984,-0.21679914757692753,356.7416470657831,17.90832989006508,313.2370364768934,389.081634228366,338.69596686731416,372.8193336552811,-0.14261127550074382,-1.4479005161984446,2.032833,0.871875,19.595813
55,1733.67,375939.25,0.019797848381428087,0.01257084210915645,-0.0014297335151352893,0.04437352769271386,0.0078340061920764,0.03150243113324363,0.14918713113534554,-1.2084940763941106,0.22060878798348088,0.028124313264103598,0.17620785121401858,0.2509410903015025,0.18856761451035664,0.24737438490589483,-0.3100521279280643,-1.631944068202266,-0.0008143673736052923,0.015862534145894037,-0.02360446123208966,0.02283508042123696,-0.016741651503461054,0.014311974198278074,-0.0438797131897211,-1.436798010688067,0.03280315128842507,0.6261268803688518,-0.9990742206573486,0.9928917288780212,-0.6135178208351135,0.6699488162994385,-0.16573400318602477,-1.44705193491517,0.3803910735794196,0.4244132742062125,-0.23534172773361206,0.9997382760047913,0.011612653732299805,0.8570578694343567,0.253324283887314,-1.625918891092053,-0.019676484913053297,0.5307334314346946,-0.9999264478683472,0.9993495345115662,-0.5099405646324158,0.48487168550491333,0.08986926958726518,-1.305972806427678,115673.60569284903,36695.49122831726,14732.101486358311,249637.6495568312,85135.75713344697,140944.6199731205,-0.23777497245785303,0.0867615619759401,1.1250998072791105,0.3448438835486568,0.14680570758308922,2.270319271815885,0.8191578469745854,1.354152815013323,-0.4085912389640521,-0.152917651977297,357.5984580578691,18.30220905410061,312.94639337636875,388.16022693738375,339.15619601044085,374.3137786393335,-0.13726190060105325,-1.4490291862365683,2.047191,0.866982,19.702335
56,1770.57,364877.05,0.019693029113772065,0.012530413674112043,-0.0015836966336248343,0.04424373212581635,0.007793864965862848,0.031369793631404325,0.15624344026725412,-1.1955893699146791,0.2204746532478514,0.028028143050489913,0.17626502308211286,0.25061426617249405,0.18852392948592767,0.24721846102374964,-0.31005686135106064,-1.6322476921483504,-0.0007627363828307358,0.016139602925291572,-0.024762484996474616,0.0234038544822756,-0.016793130086858087,0.01457093550397753,-0.05211758414661377,-1.4214331376146347,0.0309490033726216,0.6265048749281552,-0.9994124174118042,0.9994511008262634,-0.6041161417961121,0.6654195785522461,-0.1608957169702753,-1.4459045112234505,0.37992865397505216,0.427565547634373,-0.2477777749300003,0.9998450875282288,0.01205366849899292,0.8690572381019592,0.22443461065582407,-1.6120704969624542,-0.020167342511979117,0.5281752092595189,-0.9996964931488037,0.9996675848960876,-0.4974920153617859,0.4729418456554413,0.09156840118619428,-1.2898354989899927,110166.39901728017,36381.03579483573,20650.763523268022,262287.15736417053,73632.62027792823,135322.3125535185,0.13417606275046828,0.36047018071835435,1.065397871020329,0.3426387159552311,0.201773406990991,2.3690983221068516,0.7271110494358068,1.2989854819978208,-0.04711488077014833,-0.1473232679241736,360.068214517218,18.731006989146195,316.442858763264,392.3452089755668,341.1656819629589,377.5936953462752,-0.15105154390665357,-1.4693557186156736,2.043026,0.86351,20.219337
57,1653.21,375491.75,0.0200648246653459,0.012786663920236255,-0.0016114993903600947,0.0450114484981134,0.007894392578324494,0.03194328361156806,0.15223652169430832,-1.2002761638039707,0.22046431651397805,0.027956762601437694,0.17626085887829124,0.2505559753436772,0.1886520376243663,0.24714101190547488,-0.31149860607191326,-1.629336829415762,-0.000890698359892825,0.016738467868632274,-0.026244579073367406,0.02496396781817031,-0.017421410223841697,0.014587547750663723,-0.03600313527043284,-1.384891592752963,0.03330916781371005,0.6266881120706861,-0.9991491436958313,0.9958730340003967,-0.6016407012939453,0.6673088073730469,-0.16108430823550476,-1.4410396627324153,0.3775969092034972,0.43445819410307207,-0.3360510468482971,0.9998966455459595,0.0023217794951051474,0.8689238429069519,0.1813436921384015,-1.589344709308301,-0.019784253574075508,0.5238585672609964,-0.9997856020927429,0.9995429515838623,-0.4879748523235321,0.46855539083480835,0.08484004492236169,-1.28025775340144,111862.45710335301,34125.57560906695,15360.980646844817,228916.2763068337,81985.43648518545,134806.64396866472,-0.3729963543774383,0.12675011481084653,1.1089991411369244,0.3314063253751795,0.15609944028554396,2.132111596409677,0.7904227040510403,1.3339410995602832,-0.5081897343702206,-0.1541526296015987,351.22789159494454,16.69583353618962,308.89546374473133,382.2489868185551,334.435138916253,366.43247633738207,-0.1301603727489338,-1.4574463209951052,1.914284,0.864379,18.451577
58,1789.11,369566.85,0.019919087954260794,0.012747745320092343,-0.0016006767362580535,0.04488348930472668,0.007803613222100199,0.03182691674892351,0.16306563908834673,-1.1987845364133516,0.2204496881948038,0.027954968199394258,0.17632071993309198,0.2504959093104782,0.18864904060084875,0.24713683597731323,-0.3102883114455694,-1.6309093386691067,-0.00106889528519521,0.016285105315469478,-0.02572054484979325,0.02344338949553526,-0.01722452726610017,0.014182275763636924,-0.05507895890094815,-1.4046421541675027,0.03457496761228237,0.6257012045061732,-0.999132513999939,0.9929400086402893,-0.595722496509552,0.6728044152259827,-0.16516065987301964,-1.4344540607718332,0.3813078613908006,0.43101365219809207,-0.2769978642463684,0.9999558925628662,0.00807652436196804,0.866047739982605,0.2006668589647963,-1.610090866545861,-0.019184899623029994,0.5251343754753187,-0.9999486207962036,0.9970851540565491,-0.4879700243473053,0.46851691603660583,0.09720646835799147,-1.2765068293779884,110359.61208336415,36336.51244548798,25059.296091059114,266425.25871842523,73247.9494331019,135700.81873708108,0.19326741290208033,0.49900712324120944,1.062583771993797,0.3406136837506997,0.23994373324546303,2.39088071196879,0.7259068927795855,1.290040684092076,0.0007985795830328023,-0.08515128644410375,361.7007129031539,19.210801560385747,317.3883440116551,395.8187514539573,342.2580388920823,380.0775109449008,-0.15538595343179487,-1.482819770315448,2.068321,0.858613,20.20034
